variety_name,week_number,cost,production,farm_name,cut
WALKER,77,0.12268203,0.12268203,LA GAITANA,
ZAPOTE,77,0.07,0.07,LA GAITANA,
ZURIGO,77,0.09002615,0.09002615,LA GAITANA,
ALI_BABA,78,0.094554954,0.094554954,LA GAITANA,
AMOROSA,78,0,0,LA GAITANA,
ANTIGUA,78,0.111355844,0.111355844,LA GAITANA,
ARMONIA,78,0,0,LA GAITANA,
BIZET,78,0.144666,0.144666,LA GAITANA,
CAROLINE_GOLD,78,0,0,LA GAITANA,
CHELO,78,0.015151515,0.015151515,LA GAITANA,
DILETTA,78,0.159492743,0.159492743,LA GAITANA,
DONCEL,78,0,0,LA GAITANA,
FARIDA,78,0.155327521,0.155327521,LA GAITANA,
EXTASIS,78,0.122719735,0.122719735,LA GAITANA,
FUENTE,78,0.145028656,0.145028656,LA GAITANA,
GRANSOLE,78,0.152309246,0.152309246,LA GAITANA,
IKEBANA,78,0.02,0.02,LA GAITANA,
ILUSION,78,0.151549587,0.151549587,LA GAITANA,
JOBIM,78,0.078473531,0.078473531,LA GAITANA,
NAUTILUS,78,0.152529726,0.152529726,LA GAITANA,
NEON,78,0.122719735,0.122719735,LA GAITANA,
LEGE_MARRONE,78,0,0,LA GAITANA,
MOONLIGHT,78,0.185816116,0.185816116,LA GAITANA,
NEW_YORK,78,0.172,0.172,LA GAITANA,
NOVIA,78,0.136230469,0.136230469,LA GAITANA,
RANDAL,78,0.073188406,0.073188406,LA GAITANA,
RODAS,78,0.152529726,0.152529726,LA GAITANA,
HAWAI,78,0.122719735,0.122719735,LA GAITANA,
SORRISO,78,0.04,0.04,LA GAITANA,
TINGUA,78,0.046918519,0.046918519,LA GAITANA,
ZAFIRO,78,0.078,0.078,LA GAITANA,
ZENIT,78,0.142392442,0.142392442,LA GAITANA,
HERMES,78,0.070221859,0.070221859,LA GAITANA,
ZEPPELIN,78,0.087192812,0.087192812,LA GAITANA,
KINO,78,0.078950692,0.078950692,LA GAITANA,
VELVET,78,0.159,0.159,LA GAITANA,
TANGELO,78,0.078,0.078,LA GAITANA,
ORANGE_FLAME,78,0.122719735,0.122719735,LA GAITANA,
TRUENO,78,0.122719735,0.122719735,LA GAITANA,
AMBROSE,78,0.071,0.071,LA GAITANA,
ANDINO,78,0.098,0.098,LA GAITANA,
BOUZERON,78,0.04,0.04,LA GAITANA,
CAPRICHO,78,0,0,LA GAITANA,
CAROCHE,78,0.15258216,0.15258216,LA GAITANA,
CAROLINE,78,0,0,LA GAITANA,
DANDY,78,0.179,0.179,LA GAITANA,
DANIKO,78,0.169232495,0.169232495,LA GAITANA,
DILETTA_CREMA,78,0,0,LA GAITANA,
DON_PEDRO,78,0.087598828,0.087598828,LA GAITANA,
FAITH,78,0.101069519,0.101069519,LA GAITANA,
FARIETA,78,0.09486,0.09486,LA GAITANA,
FAUSTO,78,0.087,0.087,LA GAITANA,
FREDY,78,0.152318308,0.152318308,LA GAITANA,
GLADYS,78,0,0,LA GAITANA,
GOBI,78,0,0,LA GAITANA,
GOBLIN,78,0.1,0.1,LA GAITANA,
GOLEM,78,0.078,0.078,LA GAITANA,
HELIOS,78,0.005252101,0.005252101,LA GAITANA,
ISOLA,78,0.098,0.098,LA GAITANA,
KINO_SPORT,78,0.063023619,0.063023619,LA GAITANA,
KOMACHI,78,0.171393534,0.171393534,LA GAITANA,
LIGHT_STAR,78,0.192595799,0.192595799,LA GAITANA,
LIZZY,78,0.117,0.117,LA GAITANA,
MADELON,78,0.071,0.071,LA GAITANA,
MEGAN,78,0,0,LA GAITANA,
MELODIA,78,0.1,0.1,LA GAITANA,
MIZUKI,78,0.079,0.079,LA GAITANA,
MONTOYA,78,0.137,0.137,LA GAITANA,
PELAYO,78,0.14,0.14,LA GAITANA,
POLIMNIA,78,0.103231133,0.103231133,LA GAITANA,
SOLEX,78,0.072090635,0.072090635,LA GAITANA,
SUMATRA,78,0.078,0.078,LA GAITANA,
TENDERLY,78,0.13,0.13,LA GAITANA,
VORAGINE,78,0.225091031,0.225091031,LA GAITANA,
WALKER,78,0.147285661,0.147285661,LA GAITANA,
ZAPOTE,78,0.056,0.056,LA GAITANA,
ZURIGO,78,0.11472373,0.11472373,LA GAITANA,
ALI_BABA,79,0.124534533,0.124534533,LA GAITANA,
AMOROSA,79,0,0,LA GAITANA,
ANTIGUA,79,0.098189644,0.098189644,LA GAITANA,
ARMONIA,79,0,0,LA GAITANA,
BIZET,79,0.180576,0.180576,LA GAITANA,
CAROLINE_GOLD,79,0,0,LA GAITANA,
CHELO,79,0.01,0.01,LA GAITANA,
DILETTA,79,0.151136255,0.151136255,LA GAITANA,
DONCEL,79,0,0,LA GAITANA,
FARIDA,79,0.163385962,0.163385962,LA GAITANA,
EXTASIS,79,0.114427861,0.114427861,LA GAITANA,
FUENTE,79,0.094037687,0.094037687,LA GAITANA,
GRANSOLE,79,0.112613668,0.112613668,LA GAITANA,
IKEBANA,79,0.01,0.01,LA GAITANA,
ILUSION,79,0.096229339,0.096229339,LA GAITANA,
JOBIM,79,0.097952776,0.097952776,LA GAITANA,
NAUTILUS,79,0.15657545,0.15657545,LA GAITANA,
NEON,79,0.114427861,0.114427861,LA GAITANA,
LEGE_MARRONE,79,0,0,LA GAITANA,
MOONLIGHT,79,0.148962691,0.148962691,LA GAITANA,
NEW_YORK,79,0.15,0.15,LA GAITANA,
NOVIA,79,0.320800781,0.320800781,LA GAITANA,
RANDAL,79,0.086231884,0.086231884,LA GAITANA,
RODAS,79,0.15657545,0.15657545,LA GAITANA,
HAWAI,79,0.114427861,0.114427861,LA GAITANA,
SORRISO,79,0.04,0.04,LA GAITANA,
TINGUA,79,0.082666667,0.082666667,LA GAITANA,
ZAFIRO,79,0.071,0.071,LA GAITANA,
ZENIT,79,0.159770659,0.159770659,LA GAITANA,
HERMES,79,0.066260041,0.066260041,LA GAITANA,
ZEPPELIN,79,0.108836418,0.108836418,LA GAITANA,
KINO,79,0.070153679,0.070153679,LA GAITANA,
VELVET,79,0.124,0.124,LA GAITANA,
TANGELO,79,0.071,0.071,LA GAITANA,
ORANGE_FLAME,79,0.114427861,0.114427861,LA GAITANA,
TRUENO,79,0.114427861,0.114427861,LA GAITANA,
AMBROSE,79,0.136,0.136,LA GAITANA,
ANDINO,79,0.098,0.098,LA GAITANA,
BOUZERON,79,0.087,0.087,LA GAITANA,
CAPRICHO,79,0,0,LA GAITANA,
CAROCHE,79,0.098591549,0.098591549,LA GAITANA,
CAROLINE,79,0,0,LA GAITANA,
DANDY,79,0.157,0.157,LA GAITANA,
DANIKO,79,0.125126297,0.125126297,LA GAITANA,
DILETTA_CREMA,79,0,0,LA GAITANA,
DON_PEDRO,79,0.106410617,0.106410617,LA GAITANA,
FAITH,79,0.123529412,0.123529412,LA GAITANA,
FARIETA,79,0.0744,0.0744,LA GAITANA,
FAUSTO,79,0.109,0.109,LA GAITANA,
FREDY,79,0.104019826,0.104019826,LA GAITANA,
GLADYS,79,0,0,LA GAITANA,
GOBI,79,0,0,LA GAITANA,
GOBLIN,79,0.1,0.1,LA GAITANA,
GOLEM,79,0.071,0.071,LA GAITANA,
HELIOS,79,0.02914916,0.02914916,LA GAITANA,
ISOLA,79,0.098,0.098,LA GAITANA,
KINO_SPORT,79,0.05728675,0.05728675,LA GAITANA,
KOMACHI,79,0.253771278,0.253771278,LA GAITANA,
LIGHT_STAR,79,0.073894062,0.073894062,LA GAITANA,
LIZZY,79,0.141,0.141,LA GAITANA,
MADELON,79,0.136,0.136,LA GAITANA,
MEGAN,79,0,0,LA GAITANA,
MELODIA,79,0.11,0.11,LA GAITANA,
MIZUKI,79,0.071,0.071,LA GAITANA,
MONTOYA,79,0.053,0.053,LA GAITANA,
PELAYO,79,0.17,0.17,LA GAITANA,
POLIMNIA,79,0.134757791,0.134757791,LA GAITANA,
SOLEX,79,0.094732338,0.094732338,LA GAITANA,
SUMATRA,79,0.071,0.071,LA GAITANA,
TENDERLY,79,0.14,0.14,LA GAITANA,
VORAGINE,79,0.229746988,0.229746988,LA GAITANA,
WALKER,79,0.122417955,0.122417955,LA GAITANA,
ZAPOTE,79,0.096,0.096,LA GAITANA,
ZURIGO,79,0.118377715,0.118377715,LA GAITANA,
ALI_BABA,80,0.086098797,0.086098797,LA GAITANA,
AMOROSA,80,0,0,LA GAITANA,
ANTIGUA,80,0.09617973,0.09617973,LA GAITANA,
ARMONIA,80,0,0,LA GAITANA,
BIZET,80,0.20349,0.20349,LA GAITANA,
CAROLINE_GOLD,80,0,0,LA GAITANA,
CHELO,80,0.01,0.01,LA GAITANA,
DILETTA,80,0.148664292,0.148664292,LA GAITANA,
DONCEL,80,0,0,LA GAITANA,
FARIDA,80,0.175365124,0.175365124,LA GAITANA,
EXTASIS,80,0.1,0.1,LA GAITANA,
FUENTE,80,0.099747585,0.099747585,LA GAITANA,
GRANSOLE,80,0.120077395,0.120077395,LA GAITANA,
IKEBANA,80,0.01,0.01,LA GAITANA,
ILUSION,80,0.079958678,0.079958678,LA GAITANA,
JOBIM,80,0.11038239,0.11038239,LA GAITANA,
NAUTILUS,80,0.199267161,0.199267161,LA GAITANA,
NEON,80,0.1,0.1,LA GAITANA,
LEGE_MARRONE,80,0,0,LA GAITANA,
MOONLIGHT,80,0.146338797,0.146338797,LA GAITANA,
NEW_YORK,80,0.15,0.15,LA GAITANA,
NOVIA,80,0.203027344,0.203027344,LA GAITANA,
RANDAL,80,0.072463768,0.072463768,LA GAITANA,
RODAS,80,0.199267161,0.199267161,LA GAITANA,
HAWAI,80,0.1,0.1,LA GAITANA,
SORRISO,80,0.04,0.04,LA GAITANA,
TINGUA,80,0.062962963,0.062962963,LA GAITANA,
ZAFIRO,80,0.086,0.086,LA GAITANA,
ZENIT,80,0.169399345,0.169399345,LA GAITANA,
HERMES,80,0.096477659,0.096477659,LA GAITANA,
ZEPPELIN,80,0.1226471,0.1226471,LA GAITANA,
KINO,80,0.089388022,0.089388022,LA GAITANA,
VELVET,80,0.086,0.086,LA GAITANA,
TANGELO,80,0.086,0.086,LA GAITANA,
ORANGE_FLAME,80,0.1,0.1,LA GAITANA,
TRUENO,80,0.1,0.1,LA GAITANA,
AMBROSE,80,0.107,0.107,LA GAITANA,
ANDINO,80,0.098,0.098,LA GAITANA,
BOUZERON,80,0.053,0.053,LA GAITANA,
CAPRICHO,80,0,0,LA GAITANA,
CAROCHE,80,0.149061033,0.149061033,LA GAITANA,
CAROLINE,80,0,0,LA GAITANA,
DANDY,80,0.168,0.168,LA GAITANA,
DANIKO,80,0.133419327,0.133419327,LA GAITANA,
DILETTA_CREMA,80,0,0,LA GAITANA,
DON_PEDRO,80,0.099785278,0.099785278,LA GAITANA,
FAITH,80,0.125935829,0.125935829,LA GAITANA,
FARIETA,80,0.09579,0.09579,LA GAITANA,
FAUSTO,80,0.123,0.123,LA GAITANA,
FREDY,80,0.108879608,0.108879608,LA GAITANA,
GLADYS,80,0,0,LA GAITANA,
GOBI,80,0,0,LA GAITANA,
GOBLIN,80,0.1,0.1,LA GAITANA,
GOLEM,80,0.086,0.086,LA GAITANA,
HELIOS,80,0.063865546,0.063865546,LA GAITANA,
ISOLA,80,0.098,0.098,LA GAITANA,
KINO_SPORT,80,0.086261177,0.086261177,LA GAITANA,
KOMACHI,80,0.136079666,0.136079666,LA GAITANA,
LIGHT_STAR,80,0.080303302,0.080303302,LA GAITANA,
LIZZY,80,0.118,0.118,LA GAITANA,
MADELON,80,0.107,0.107,LA GAITANA,
MEGAN,80,0,0,LA GAITANA,
MELODIA,80,0.14,0.14,LA GAITANA,
MIZUKI,80,0.136,0.136,LA GAITANA,
MONTOYA,80,0.109,0.109,LA GAITANA,
PELAYO,80,0.2,0.2,LA GAITANA,
POLIMNIA,80,0.09441584,0.09441584,LA GAITANA,
SOLEX,80,0.099777519,0.099777519,LA GAITANA,
SUMATRA,80,0.086,0.086,LA GAITANA,
TENDERLY,80,0.13,0.13,LA GAITANA,
VORAGINE,80,0.261341365,0.261341365,LA GAITANA,
WALKER,80,0.159576338,0.159576338,LA GAITANA,
ZAPOTE,80,0.074,0.074,LA GAITANA,
ZURIGO,80,0.115848571,0.115848571,LA GAITANA,
ALI_BABA,81,0.128636739,0.128636739,LA GAITANA,
AMOROSA,81,0,0,LA GAITANA,
ANTIGUA,81,0.089260508,0.089260508,LA GAITANA,
ARMONIA,81,0,0,LA GAITANA,
BIZET,81,0,0,LA GAITANA,
CAROLINE_GOLD,81,0,0,LA GAITANA,
CHELO,81,0,0,LA GAITANA,
DILETTA,81,0.13451456,0.13451456,LA GAITANA,
DONCEL,81,0,0,LA GAITANA,
FARIDA,81,0.161852539,0.161852539,LA GAITANA,
EXTASIS,81,0,0,LA GAITANA,
FUENTE,81,0.096753036,0.096753036,LA GAITANA,
GRANSOLE,81,0.133562806,0.133562806,LA GAITANA,
IKEBANA,81,0,0,LA GAITANA,
ILUSION,81,0.052066116,0.052066116,LA GAITANA,
JOBIM,81,0,0,LA GAITANA,
NAUTILUS,81,0.178224707,0.178224707,LA GAITANA,
NEON,81,0,0,LA GAITANA,
LEGE_MARRONE,81,0,0,LA GAITANA,
MOONLIGHT,81,0.149153487,0.149153487,LA GAITANA,
NEW_YORK,81,0,0,LA GAITANA,
NOVIA,81,0.258837891,0.258837891,LA GAITANA,
RANDAL,81,0,0,LA GAITANA,
RODAS,81,0.178224707,0.178224707,LA GAITANA,
HAWAI,81,0,0,LA GAITANA,
SORRISO,81,0,0,LA GAITANA,
TINGUA,81,0,0,LA GAITANA,
ZAFIRO,81,0.089,0.089,LA GAITANA,
ZENIT,81,0.132144157,0.132144157,LA GAITANA,
HERMES,81,0,0,LA GAITANA,
ZEPPELIN,81,0,0,LA GAITANA,
KINO,81,0.07959166,0.07959166,LA GAITANA,
VELVET,81,0,0,LA GAITANA,
TANGELO,81,0.089,0.089,LA GAITANA,
ORANGE_FLAME,81,0,0,LA GAITANA,
TRUENO,81,0,0,LA GAITANA,
AMBROSE,81,0,0,LA GAITANA,
ANDINO,81,0,0,LA GAITANA,
BOUZERON,81,0.045,0.045,LA GAITANA,
CAPRICHO,81,0,0,LA GAITANA,
CAROCHE,81,0,0,LA GAITANA,
CAROLINE,81,0,0,LA GAITANA,
DANDY,81,0.117,0.117,LA GAITANA,
DANIKO,81,0,0,LA GAITANA,
DILETTA_CREMA,81,0,0,LA GAITANA,
DON_PEDRO,81,0.083087717,0.083087717,LA GAITANA,
FAITH,81,0.072192513,0.072192513,LA GAITANA,
FARIETA,81,0.11532,0.11532,LA GAITANA,
FAUSTO,81,0.134,0.134,LA GAITANA,
FREDY,81,0.12650185,0.12650185,LA GAITANA,
GLADYS,81,0,0,LA GAITANA,
GOBI,81,0,0,LA GAITANA,
GOBLIN,81,0,0,LA GAITANA,
GOLEM,81,0.089,0.089,LA GAITANA,
HELIOS,81,0,0,LA GAITANA,
ISOLA,81,0,0,LA GAITANA,
KINO_SPORT,81,0,0,LA GAITANA,
KOMACHI,81,0.140112973,0.140112973,LA GAITANA,
LIGHT_STAR,81,0.125613154,0.125613154,LA GAITANA,
LIZZY,81,0.105,0.105,LA GAITANA,
MADELON,81,0.055,0.055,LA GAITANA,
MEGAN,81,0,0,LA GAITANA,
MELODIA,81,0,0,LA GAITANA,
MIZUKI,81,0.107,0.107,LA GAITANA,
MONTOYA,81,0.112,0.112,LA GAITANA,
PELAYO,81,0,0,LA GAITANA,
POLIMNIA,81,0.112772269,0.112772269,LA GAITANA,
SOLEX,81,0.085275192,0.085275192,LA GAITANA,
SUMATRA,81,0.089,0.089,LA GAITANA,
TENDERLY,81,0.13,0.13,LA GAITANA,
VORAGINE,81,0.31239759,0.31239759,LA GAITANA,
WALKER,81,0.204245172,0.204245172,LA GAITANA,
ZAPOTE,81,0,0,LA GAITANA,
ZURIGO,81,0.069117295,0.069117295,LA GAITANA,
ALI_BABA,82,0.096529105,0.096529105,LA GAITANA,
AMOROSA,82,0,0,LA GAITANA,
ANTIGUA,82,0.084229738,0.084229738,LA GAITANA,
ARMONIA,82,0,0,LA GAITANA,
BIZET,82,0,0,LA GAITANA,
CAROLINE_GOLD,82,0,0,LA GAITANA,
CHELO,82,0,0,LA GAITANA,
DILETTA,82,0.131315064,0.131315064,LA GAITANA,
DONCEL,82,0,0,LA GAITANA,
FARIDA,82,0.131691203,0.131691203,LA GAITANA,
EXTASIS,82,0,0,LA GAITANA,
FUENTE,82,0.079478526,0.079478526,LA GAITANA,
GRANSOLE,82,0.145526316,0.145526316,LA GAITANA,
IKEBANA,82,0,0,LA GAITANA,
ILUSION,82,0.098553719,0.098553719,LA GAITANA,
JOBIM,82,0,0,LA GAITANA,
NAUTILUS,82,0.176351102,0.176351102,LA GAITANA,
NEON,82,0,0,LA GAITANA,
LEGE_MARRONE,82,0,0,LA GAITANA,
MOONLIGHT,82,0.147389933,0.147389933,LA GAITANA,
NEW_YORK,82,0,0,LA GAITANA,
NOVIA,82,0.371777344,0.371777344,LA GAITANA,
RANDAL,82,0,0,LA GAITANA,
RODAS,82,0.176351102,0.176351102,LA GAITANA,
HAWAI,82,0,0,LA GAITANA,
SORRISO,82,0,0,LA GAITANA,
TINGUA,82,0,0,LA GAITANA,
ZAFIRO,82,0.066,0.066,LA GAITANA,
ZENIT,82,0.113434656,0.113434656,LA GAITANA,
HERMES,82,0,0,LA GAITANA,
ZEPPELIN,82,0,0,LA GAITANA,
KINO,82,0.075734039,0.075734039,LA GAITANA,
VELVET,82,0,0,LA GAITANA,
TANGELO,82,0.066,0.066,LA GAITANA,
ORANGE_FLAME,82,0,0,LA GAITANA,
TRUENO,82,0,0,LA GAITANA,
AMBROSE,82,0,0,LA GAITANA,
ANDINO,82,0,0,LA GAITANA,
BOUZERON,82,0.102,0.102,LA GAITANA,
CAPRICHO,82,0,0,LA GAITANA,
CAROCHE,82,0,0,LA GAITANA,
CAROLINE,82,0,0,LA GAITANA,
DANDY,82,0.14,0.14,LA GAITANA,
DANIKO,82,0,0,LA GAITANA,
DILETTA_CREMA,82,0,0,LA GAITANA,
DON_PEDRO,82,0.083955191,0.083955191,LA GAITANA,
FAITH,82,0.154010695,0.154010695,LA GAITANA,
FARIETA,82,0.10323,0.10323,LA GAITANA,
FAUSTO,82,0.118,0.118,LA GAITANA,
FREDY,82,0.076639896,0.076639896,LA GAITANA,
GLADYS,82,0,0,LA GAITANA,
GOBI,82,0,0,LA GAITANA,
GOBLIN,82,0,0,LA GAITANA,
GOLEM,82,0.066,0.066,LA GAITANA,
HELIOS,82,0,0,LA GAITANA,
ISOLA,82,0,0,LA GAITANA,
KINO_SPORT,82,0,0,LA GAITANA,
KOMACHI,82,0.188250897,0.188250897,LA GAITANA,
LIGHT_STAR,82,0.076948617,0.076948617,LA GAITANA,
LIZZY,82,0.094,0.094,LA GAITANA,
MADELON,82,0.081,0.081,LA GAITANA,
MEGAN,82,0,0,LA GAITANA,
MELODIA,82,0,0,LA GAITANA,
MIZUKI,82,0.055,0.055,LA GAITANA,
MONTOYA,82,0.098,0.098,LA GAITANA,
PELAYO,82,0,0,LA GAITANA,
POLIMNIA,82,0.135988219,0.135988219,LA GAITANA,
SOLEX,82,0.102625274,0.102625274,LA GAITANA,
SUMATRA,82,0.066,0.066,LA GAITANA,
TENDERLY,82,0.1,0.1,LA GAITANA,
VORAGINE,82,0.305005355,0.305005355,LA GAITANA,
WALKER,82,0.199846182,0.199846182,LA GAITANA,
ZAPOTE,82,0,0,LA GAITANA,
ZURIGO,82,0.106847852,0.106847852,LA GAITANA,
ALI_BABA,83,0.131717317,0.131717317,LA GAITANA,
AMOROSA,83,0,0,LA GAITANA,
ANTIGUA,83,0.110813617,0.110813617,LA GAITANA,
ARMONIA,83,0,0,LA GAITANA,
BIZET,83,0,0,LA GAITANA,
CAROLINE_GOLD,83,0,0,LA GAITANA,
CHELO,83,0,0,LA GAITANA,
DILETTA,83,0.097514342,0.097514342,LA GAITANA,
DONCEL,83,0,0,LA GAITANA,
FARIDA,83,0.118328244,0.118328244,LA GAITANA,
EXTASIS,83,0,0,LA GAITANA,
FUENTE,83,0.081458764,0.081458764,LA GAITANA,
GRANSOLE,83,0.137071525,0.137071525,LA GAITANA,
IKEBANA,83,0,0,LA GAITANA,
ILUSION,83,0.158057851,0.158057851,LA GAITANA,
JOBIM,83,0,0,LA GAITANA,
NAUTILUS,83,0.165321851,0.165321851,LA GAITANA,
NEON,83,0,0,LA GAITANA,
LEGE_MARRONE,83,0,0,LA GAITANA,
MOONLIGHT,83,0.128669,0.128669,LA GAITANA,
NEW_YORK,83,0,0,LA GAITANA,
NOVIA,83,0.190722656,0.190722656,LA GAITANA,
RANDAL,83,0,0,LA GAITANA,
RODAS,83,0.165321851,0.165321851,LA GAITANA,
HAWAI,83,0,0,LA GAITANA,
SORRISO,83,0,0,LA GAITANA,
TINGUA,83,0,0,LA GAITANA,
ZAFIRO,83,0.073,0.073,LA GAITANA,
ZENIT,83,0.088079723,0.088079723,LA GAITANA,
HERMES,83,0,0,LA GAITANA,
ZEPPELIN,83,0,0,LA GAITANA,
KINO,83,0.089086669,0.089086669,LA GAITANA,
VELVET,83,0,0,LA GAITANA,
TANGELO,83,0.073,0.073,LA GAITANA,
ORANGE_FLAME,83,0,0,LA GAITANA,
TRUENO,83,0,0,LA GAITANA,
AMBROSE,83,0,0,LA GAITANA,
ANDINO,83,0,0,LA GAITANA,
BOUZERON,83,0.091,0.091,LA GAITANA,
CAPRICHO,83,0,0,LA GAITANA,
CAROCHE,83,0,0,LA GAITANA,
CAROLINE,83,0,0,LA GAITANA,
DANDY,83,0.126,0.126,LA GAITANA,
DANIKO,83,0,0,LA GAITANA,
DILETTA_CREMA,83,0,0,LA GAITANA,
DON_PEDRO,83,0.076718427,0.076718427,LA GAITANA,
FAITH,83,0.141176471,0.141176471,LA GAITANA,
FARIETA,83,0.1395,0.1395,LA GAITANA,
FAUSTO,83,0.113,0.113,LA GAITANA,
FREDY,83,0.101874965,0.101874965,LA GAITANA,
GLADYS,83,0,0,LA GAITANA,
GOBI,83,0,0,LA GAITANA,
GOBLIN,83,0,0,LA GAITANA,
GOLEM,83,0.073,0.073,LA GAITANA,
HELIOS,83,0,0,LA GAITANA,
ISOLA,83,0,0,LA GAITANA,
KINO_SPORT,83,0,0,LA GAITANA,
KOMACHI,83,0.175061284,0.175061284,LA GAITANA,
LIGHT_STAR,83,0.091391359,0.091391359,LA GAITANA,
LIZZY,83,0.097,0.097,LA GAITANA,
MADELON,83,0.139,0.139,LA GAITANA,
MEGAN,83,0,0,LA GAITANA,
MELODIA,83,0,0,LA GAITANA,
MIZUKI,83,0.081,0.081,LA GAITANA,
MONTOYA,83,0.103,0.103,LA GAITANA,
PELAYO,83,0,0,LA GAITANA,
POLIMNIA,83,0.131462412,0.131462412,LA GAITANA,
SOLEX,83,0.101417032,0.101417032,LA GAITANA,
SUMATRA,83,0.073,0.073,LA GAITANA,
TENDERLY,83,0.07,0.07,LA GAITANA,
VORAGINE,83,0.189589357,0.189589357,LA GAITANA,
WALKER,83,0.188075055,0.188075055,LA GAITANA,
ZAPOTE,83,0,0,LA GAITANA,
ZURIGO,83,0.111881188,0.111881188,LA GAITANA,
ALI_BABA,84,0.094383944,0.094383944,LA GAITANA,
AMOROSA,84,0,0,LA GAITANA,
ANTIGUA,84,0.112068088,0.112068088,LA GAITANA,
ARMONIA,84,0,0,LA GAITANA,
BIZET,84,0,0,LA GAITANA,
CAROLINE_GOLD,84,0,0,LA GAITANA,
CHELO,84,0,0,LA GAITANA,
DILETTA,84,0.178913279,0.178913279,LA GAITANA,
DONCEL,84,0,0,LA GAITANA,
FARIDA,84,0.14727455,0.14727455,LA GAITANA,
EXTASIS,84,0,0,LA GAITANA,
FUENTE,84,0.079115633,0.079115633,LA GAITANA,
GRANSOLE,84,0.084331984,0.084331984,LA GAITANA,
IKEBANA,84,0,0,LA GAITANA,
ILUSION,84,0.087396694,0.087396694,LA GAITANA,
JOBIM,84,0,0,LA GAITANA,
NAUTILUS,84,0.151301407,0.151301407,LA GAITANA,
NEON,84,0,0,LA GAITANA,
LEGE_MARRONE,84,0,0,LA GAITANA,
MOONLIGHT,84,0.122943581,0.122943581,LA GAITANA,
NEW_YORK,84,0,0,LA GAITANA,
NOVIA,84,0.313769531,0.313769531,LA GAITANA,
RANDAL,84,0,0,LA GAITANA,
RODAS,84,0.151301407,0.151301407,LA GAITANA,
HAWAI,84,0,0,LA GAITANA,
SORRISO,84,0,0,LA GAITANA,
TINGUA,84,0,0,LA GAITANA,
ZAFIRO,84,0.12,0.12,LA GAITANA,
ZENIT,84,0.113163451,0.113163451,LA GAITANA,
HERMES,84,0,0,LA GAITANA,
ZEPPELIN,84,0,0,LA GAITANA,
KINO,84,0.095243435,0.095243435,LA GAITANA,
VELVET,84,0,0,LA GAITANA,
TANGELO,84,0.12,0.12,LA GAITANA,
ORANGE_FLAME,84,0,0,LA GAITANA,
TRUENO,84,0,0,LA GAITANA,
AMBROSE,84,0,0,LA GAITANA,
ANDINO,84,0,0,LA GAITANA,
BOUZERON,84,0.084,0.084,LA GAITANA,
CAPRICHO,84,0,0,LA GAITANA,
CAROCHE,84,0,0,LA GAITANA,
CAROLINE,84,0,0,LA GAITANA,
DANDY,84,0.103,0.103,LA GAITANA,
DANIKO,84,0,0,LA GAITANA,
DILETTA_CREMA,84,0,0,LA GAITANA,
DON_PEDRO,84,0.076976486,0.076976486,LA GAITANA,
FAITH,84,0.137967914,0.137967914,LA GAITANA,
FARIETA,84,0.11439,0.11439,LA GAITANA,
FAUSTO,84,0.105,0.105,LA GAITANA,
FREDY,84,0.102210486,0.102210486,LA GAITANA,
GLADYS,84,0,0,LA GAITANA,
GOBI,84,0,0,LA GAITANA,
GOBLIN,84,0,0,LA GAITANA,
GOLEM,84,0.12,0.12,LA GAITANA,
HELIOS,84,0,0,LA GAITANA,
ISOLA,84,0,0,LA GAITANA,
KINO_SPORT,84,0,0,LA GAITANA,
KOMACHI,84,0.201101348,0.201101348,LA GAITANA,
LIGHT_STAR,84,0.064243776,0.064243776,LA GAITANA,
LIZZY,84,0.103,0.103,LA GAITANA,
MADELON,84,0.156,0.156,LA GAITANA,
MEGAN,84,0,0,LA GAITANA,
MELODIA,84,0,0,LA GAITANA,
MIZUKI,84,0.139,0.139,LA GAITANA,
MONTOYA,84,0.147,0.147,LA GAITANA,
PELAYO,84,0,0,LA GAITANA,
POLIMNIA,84,0.128586639,0.128586639,LA GAITANA,
SOLEX,84,0.13313253,0.13313253,LA GAITANA,
SUMATRA,84,0.12,0.12,LA GAITANA,
TENDERLY,84,0.11,0.11,LA GAITANA,
VORAGINE,84,0.213582329,0.213582329,LA GAITANA,
WALKER,84,0.164525141,0.164525141,LA GAITANA,
ZAPOTE,84,0,0,LA GAITANA,
ZURIGO,84,0.112429136,0.112429136,LA GAITANA,
ALI_BABA,85,0.168472105,0.168472105,LA GAITANA,
AMOROSA,85,0,0,LA GAITANA,
ANTIGUA,85,0.141541465,0.141541465,LA GAITANA,
ARMONIA,85,0,0,LA GAITANA,
BIZET,85,0,0,LA GAITANA,
CAROLINE_GOLD,85,0,0,LA GAITANA,
CHELO,85,0,0,LA GAITANA,
DILETTA,85,0.114173228,0.114173228,LA GAITANA,
DONCEL,85,0,0,LA GAITANA,
FARIDA,85,0.121858727,0.121858727,LA GAITANA,
EXTASIS,85,0,0,LA GAITANA,
FUENTE,85,0.088117456,0.088117456,LA GAITANA,
GRANSOLE,85,0.111315789,0.111315789,LA GAITANA,
IKEBANA,85,0,0,LA GAITANA,
ILUSION,85,0.100413223,0.100413223,LA GAITANA,
JOBIM,85,0,0,LA GAITANA,
NAUTILUS,85,0.205095008,0.205095008,LA GAITANA,
NEON,85,0,0,LA GAITANA,
